DateDhwTank1Temp,DhwTank1Temp,DateDhwTank2Temp,DhwTank2Temp,DateDomHwSuplTemp,DomHwSuplTemp,DateHwRtnTemp,HwRtnTemp,DateHwSuplTemp,HwSuplTemp,DateDhwRtnTemp,DhwRtnTemp
2018-12-30T14:15:00.081-05:00,119.815826416,2018-12-30T14:15:00.092-05:00,119.239852905,2018-12-30T14:15:00.140-05:00,111.926040649,2018-12-30T14:15:00.070-05:00,164.115463257,2018-12-30T14:15:00.058-05:00,176.541030884,2018-12-30T14:30:00.165-05:00,102.4150161743164
2018-12-30T14:30:00.085-05:00,119.879600525,2018-12-30T14:30:00.096-05:00,120.134277344,2018-12-30T14:30:00.142-05:00,110.350822449,2018-12-30T14:30:00.073-05:00,163.629760742,2018-12-30T14:30:00.062-05:00,173.076141357,2018-12-30T14:45:00.156-05:00,101.43144989013672
2018-12-30T14:45:00.076-05:00,118.853881836,2018-12-30T14:45:00.088-05:00,118.853881836,2018-12-30T14:45:00.133-05:00,111.214698792,2018-12-30T14:45:00.065-05:00,157.084655762,2018-12-30T14:45:00.053-05:00,171.676467896,2018-12-30T15:00:00.167-05:00,102.08868408203125
2018-12-30T15:00:00.084-05:00,116.767951965,2018-12-30T15:00:00.096-05:00,117.293800354,2018-12-30T15:00:00.141-05:00,110.060340881,2018-12-30T15:00:00.073-05:00,147.639007568,2018-12-30T15:00:00.061-05:00,185.32673645,2018-12-30T15:15:00.159-05:00,101.15579223632812
2018-12-30T15:15:00.071-05:00,118.271896362,2018-12-30T15:15:00.090-05:00,117.686271667,2018-12-30T15:15:00.136-05:00,108.588630676,2018-12-30T15:15:00.059-05:00,142.52557373,2018-12-30T15:15:00.047-05:00,169.420455933,2018-12-30T15:30:00.019-05:00,99.70486450195312
2018-12-30T15:30:00.013-05:00,119.175636292,2018-12-30T15:30:00.014-05:00,119.175636292,2018-12-30T15:30:00.017-05:00,108.140739441,2018-12-30T15:30:00.012-05:00,164.50302124,2018-12-30T15:30:00.011-05:00,173.355133057,2018-12-30T15:45:00.171-05:00,99.36581420898438
2018-12-30T15:45:00.090-05:00,118.336746216,2018-12-30T15:45:00.101-05:00,118.53099823,2018-12-30T15:45:00.148-05:00,107.286529541,2018-12-30T15:45:00.079-05:00,163.629760742,2018-12-30T15:45:00.067-05:00,174.190200806,2018-12-30T16:00:00.192-05:00,99.36581420898438
2018-12-30T16:00:00.112-05:00,117.293800354,2018-12-30T16:00:00.123-05:00,117.359329224,2018-12-30T16:00:00.169-05:00,106.574890137,2018-12-30T16:00:00.100-05:00,155.050857544,2018-12-30T16:00:00.088-05:00,174.190200806,2018-12-30T16:15:00.192-05:00,98.53561401367188
2018-12-30T16:15:00.074-05:00,117.686271667,2018-12-30T16:15:00.086-05:00,117.228233337,2018-12-30T16:15:00.162-05:00,110.880081177,2018-12-30T16:15:00.063-05:00,150.385665894,2018-12-30T16:15:00.051-05:00,174.606689453,2018-12-30T16:30:00.159-05:00,100.93448638916016
2018-12-30T16:30:00.075-05:00,117.947006226,2018-12-30T16:30:00.087-05:00,117.75151825,2018-12-30T16:30:00.136-05:00,108.588630676,2018-12-30T16:30:00.064-05:00,164.50302124,2018-12-30T16:30:00.052-05:00,174.329116821,2018-12-30T16:45:00.177-05:00,101.87028503417969
2018-12-30T16:45:00.090-05:00,118.724861145,2018-12-30T16:45:00.106-05:00,118.336746216,2018-12-30T16:45:00.153-05:00,111.689781189,2018-12-30T16:45:00.079-05:00,165.275466919,2018-12-30T16:45:00.067-05:00,175.713882446,2018-12-30T17:00:00.171-05:00,102.90168762207031
2018-12-30T17:00:00.089-05:00,119.047065735,2018-12-30T17:00:00.101-05:00,118.982711792,2018-12-30T17:00:00.147-05:00,108.687759399,2018-12-30T17:00:00.078-05:00,156.477035522,2018-12-30T17:00:00.066-05:00,168.426986694,2018-12-30T17:15:00.211-05:00,101.37640380859375
2018-12-30T17:15:00.127-05:00,119.047065735,2018-12-30T17:15:00.141-05:00,118.724861145,2018-12-30T17:15:00.188-05:00,108.290367126,2018-12-30T17:15:00.109-05:00,149.014434814,2018-12-30T17:15:00.079-05:00,173.355133057,2018-12-30T17:30:00.161-05:00,100.43402099609375
2018-12-30T17:30:00.076-05:00,118.918319702,2018-12-30T17:30:00.087-05:00,119.047065735,2018-12-30T17:30:00.138-05:00,111.071495056,2018-12-30T17:30:00.065-05:00,140.310775757,2018-12-30T17:30:00.053-05:00,169.278778076,2018-12-30T17:45:00.153-05:00,101.59632873535156
2018-12-30T17:45:00.071-05:00,118.982711792,2018-12-30T17:45:00.082-05:00,119.111373901,2018-12-30T17:45:00.129-05:00,113.345184326,2018-12-30T17:45:00.059-05:00,162.654129028,2018-12-30T17:45:00.048-05:00,172.657073975,2018-12-30T18:00:00.169-05:00,103.38500213623047
2018-12-30T18:00:00.090-05:00,118.724861145,2018-12-30T18:00:00.101-05:00,118.918319702,2018-12-30T18:00:00.146-05:00,113.413490295,2018-12-30T18:00:00.077-05:00,159.394165039,2018-12-30T18:00:00.065-05:00,168.995162964,2018-12-30T18:15:00.149-05:00,103.81182098388672
2018-12-30T18:15:00.070-05:00,118.012069702,2018-12-30T18:15:00.081-05:00,117.686271667,2018-12-30T18:15:00.126-05:00,112.722999573,2018-12-30T18:15:00.058-05:00,155.969039917,2018-12-30T18:15:00.047-05:00,173.076141357,2018-12-30T18:30:00.168-05:00,104.60511779785156
2018-12-30T18:30:00.087-05:00,121.020126343,2018-12-30T18:30:00.099-05:00,120.578262329,2018-12-30T18:30:00.145-05:00,112.583061218,2018-12-30T18:30:00.076-05:00,145.589950562,2018-12-30T18:30:00.064-05:00,169.278778076,2018-12-30T18:45:00.152-05:00,105.12897491455078
2018-12-30T18:45:00.072-05:00,122.581077576,2018-12-30T18:45:00.083-05:00,122.022193909,2018-12-30T18:45:00.129-05:00,117.162612915,2018-12-30T18:45:00.060-05:00,163.727005005,2018-12-30T18:45:00.049-05:00,170.97366333,2018-12-30T19:00:00.161-05:00,105.38941955566406
2018-12-30T19:00:00.080-05:00,123.075004578,2018-12-30T19:00:00.091-05:00,122.457176208,2018-12-30T19:00:00.138-05:00,115.50718689,2018-12-30T19:00:00.068-05:00,162.360351562,2018-12-30T19:00:00.057-05:00,168.426986694,2018-12-30T19:15:00.153-05:00,105.23326873779297
2018-12-30T19:15:00.073-05:00,123.259544373,2018-12-30T19:15:00.084-05:00,123.013412476,2018-12-30T19:15:00.130-05:00,114.9712677,2018-12-30T19:15:00.062-05:00,162.556259155,2018-12-30T19:15:00.050-05:00,172.796844482,2018-12-30T19:30:00.198-05:00,105.80408477783203
2018-12-30T19:30:00.082-05:00,122.51914978,2018-12-30T19:30:00.093-05:00,122.084465027,2018-12-30T19:30:00.174-05:00,115.239601135,2018-12-30T19:30:00.070-05:00,152.058761597,2018-12-30T19:30:00.059-05:00,174.051223755,2018-12-30T19:45:00.157-05:00,104.49987030029297
2018-12-30T19:45:00.076-05:00,122.890098572,2018-12-30T19:45:00.088-05:00,122.951774597,2018-12-30T19:45:00.134-05:00,116.040084839,2018-12-30T19:45:00.064-05:00,144.477783203,2018-12-30T19:45:00.053-05:00,170.551025391,2018-12-30T20:00:00.170-05:00,105.28536224365234
2018-12-30T20:00:00.089-05:00,123.013412476,2018-12-30T20:00:00.100-05:00,122.581077576,2018-12-30T20:00:00.146-05:00,113.002906799,2018-12-30T20:00:00.078-05:00,166.14024353,2018-12-30T20:00:00.066-05:00,177.365386963,2018-12-30T20:15:00.168-05:00,104.65768432617188
2018-12-30T20:15:00.086-05:00,123.136558533,2018-12-30T20:15:00.097-05:00,123.013412476,2018-12-30T20:15:00.145-05:00,117.555625916,2018-12-30T20:15:00.074-05:00,164.018432617,2018-12-30T20:15:00.063-05:00,175.713882446,2018-12-30T20:30:00.175-05:00,105.80408477783203
2018-12-30T20:30:00.088-05:00,122.581077576,2018-12-30T20:30:00.100-05:00,122.084465027,2018-12-30T20:30:00.145-05:00,116.965499878,2018-12-30T20:30:00.077-05:00,158.193084717,2018-12-30T20:30:00.065-05:00,174.467941284,2018-12-30T20:45:00.176-05:00,106.62596893310547
2018-12-30T20:45:00.087-05:00,122.581077576,2018-12-30T20:45:00.098-05:00,122.581077576,2018-12-30T20:45:00.153-05:00,116.172843933,2018-12-30T20:45:00.075-05:00,142.298309326,2018-12-30T20:45:00.063-05:00,171.255020142,2018-12-30T21:00:00.170-05:00,105.85574340820312
2018-12-30T21:00:00.090-05:00,123.320968628,2018-12-30T21:00:00.101-05:00,122.51914978,2018-12-30T21:00:00.147-05:00,118.789390564,2018-12-30T21:00:00.078-05:00,166.427505493,2018-12-30T21:00:00.066-05:00,176.265625,2018-12-30T21:15:00.175-05:00,106.31891632080078
2018-12-30T21:15:00.094-05:00,124.054885864,2018-12-30T21:15:00.106-05:00,124.115783691,2018-12-30T21:15:00.152-05:00,117.555625916,2018-12-30T21:15:00.080-05:00,166.14024353,2018-12-30T21:15:00.067-05:00,175.160903931,2018-12-30T21:30:00.150-05:00,107.48849487304688
2018-12-30T21:30:00.070-05:00,123.382354736,2018-12-30T21:30:00.081-05:00,123.382354736,2018-12-30T21:30:00.127-05:00,117.816726685,2018-12-30T21:30:00.058-05:00,157.790847778,2018-12-30T21:30:00.047-05:00,171.81678772,2018-12-30T21:45:00.166-05:00,106.72801208496094
2018-12-30T21:45:00.086-05:00,122.146690369,2018-12-30T21:45:00.097-05:00,121.397186279,2018-12-30T21:45:00.143-05:00,116.702018738,2018-12-30T21:45:00.075-05:00,141.690170288,2018-12-30T21:45:00.059-05:00,167.143844604,2018-12-30T22:00:00.163-05:00,106.47261810302734
2018-12-30T22:00:00.083-05:00,124.661972046,2018-12-30T22:00:00.094-05:00,123.627487183,2018-12-30T22:00:00.140-05:00,114.567337036,2018-12-30T22:00:00.071-05:00,174.467941284,2018-12-30T22:00:00.060-05:00,184.795150757,2018-12-30T22:15:00.157-05:00,106.26760864257812
2018-12-30T22:15:00.077-05:00,125.565002441,2018-12-30T22:15:00.089-05:00,125.385116577,2018-12-30T22:15:00.134-05:00,111.973182678,2018-12-30T22:15:00.066-05:00,168,2018-12-30T22:15:00.054-05:00,176.265625,2018-12-30T22:30:00.157-05:00,104.23603820800781
2018-12-30T22:30:00.076-05:00,125.024269104,2018-12-30T22:30:00.087-05:00,124.661972046,2018-12-30T22:30:00.134-05:00,114.9712677,2018-12-30T22:30:00.064-05:00,164.599777222,2018-12-30T22:30:00.053-05:00,173.355133057,2018-12-30T22:45:00.246-05:00,105.5970687866211
2018-12-30T22:45:00.148-05:00,124.115783691,2018-12-30T22:45:00.163-05:00,123.871963501,2018-12-30T22:45:00.218-05:00,115.707374573,2018-12-30T22:45:00.134-05:00,156.882354736,2018-12-30T22:45:00.117-05:00,175.713882446,2018-12-30T23:00:00.169-05:00,106.98245239257812
2018-12-30T23:00:00.089-05:00,124.419624329,2018-12-30T23:00:00.101-05:00,123.810905457,2018-12-30T23:00:00.146-05:00,119.111373901,2018-12-30T23:00:00.078-05:00,146.399108887,2018-12-30T23:00:00.066-05:00,168.711242676,2018-12-30T23:15:00.155-05:00,107.94071960449219
2018-12-30T23:15:00.076-05:00,125.204879761,2018-12-30T23:15:00.087-05:00,124.298210144,2018-12-30T23:15:00.132-05:00,114.9712677,2018-12-30T23:15:00.064-05:00,168,2018-12-30T23:15:00.053-05:00,176.127807617,2018-12-30T23:30:00.162-05:00,107.33707427978516
2018-12-30T23:30:00.082-05:00,125.983329773,2018-12-30T23:30:00.093-05:00,125.445121765,2018-12-30T23:30:00.139-05:00,118.142074585,2018-12-30T23:30:00.070-05:00,165.660354614,2018-12-30T23:30:00.059-05:00,176.541030884,2018-12-30T23:45:00.156-05:00,108.04080200195312
2018-12-30T23:45:00.076-05:00,125.624885559,2018-12-30T23:45:00.087-05:00,124.843299866,2018-12-30T23:45:00.133-05:00,121.647705078,2018-12-30T23:45:00.064-05:00,155.255325317,2018-12-30T23:45:00.053-05:00,171.81678772,2018-12-31T00:00:00.158-05:00,108.9349365234375
2018-12-31T00:00:00.078-05:00,125.744522095,2018-12-31T00:00:00.089-05:00,125.505081177,2018-12-31T00:00:00.135-05:00,121.27167511,2018-12-31T00:00:00.066-05:00,144.030044556,2018-12-31T00:00:00.055-05:00,168.853240967,2018-12-31T00:15:00.540-05:00,109.27946472167969
2018-12-31T00:15:00.460-05:00,126.636779785,2018-12-31T00:15:00.471-05:00,125.864006042,2018-12-31T00:15:00.517-05:00,119.368156433,2018-12-31T00:15:00.448-05:00,166.236053467,2018-12-31T00:15:00.437-05:00,173.215682983,2018-12-31T00:30:00.153-05:00,108.83617401123047
2018-12-31T00:30:00.074-05:00,127.050132751,2018-12-31T00:30:00.085-05:00,126.755073547,2018-12-31T00:30:00.130-05:00,121.710220337,2018-12-31T00:30:00.060-05:00,165.948455811,2018-12-31T00:30:00.049-05:00,173.633804321,2018-12-31T00:45:00.172-05:00,109.32853698730469
2018-12-31T00:45:00.086-05:00,126.814170837,2018-12-31T00:45:00.097-05:00,126.459037781,2018-12-31T00:45:00.149-05:00,122.084465027,2018-12-31T00:45:00.074-05:00,162.654129028,2018-12-31T00:45:00.063-05:00,170.691986084,2018-12-31T01:00:00.165-05:00,109.47554016113281
2018-12-31T01:00:00.084-05:00,126.873214722,2018-12-31T01:00:00.096-05:00,126.577568054,2018-12-31T01:00:00.141-05:00,121.522529602,2018-12-31T01:00:00.073-05:00,156.983535767,2018-12-31T01:00:00.061-05:00,168.995162964,2018-12-31T01:15:00.160-05:00,109.96322631835938
2018-12-31T01:15:00.080-05:00,127.344215393,2018-12-31T01:15:00.091-05:00,127.109024048,2018-12-31T01:15:00.137-05:00,123.810905457,2018-12-31T01:15:00.068-05:00,154.23059082,2018-12-31T01:15:00.057-05:00,177.776535034,2018-12-31T01:30:00.171-05:00,111.16699981689453
2018-12-31T01:30:00.089-05:00,128.162506104,2018-12-31T01:30:00.101-05:00,127.754302979,2018-12-31T01:30:00.146-05:00,125.084518433,2018-12-31T01:30:00.078-05:00,165.564224243,2018-12-31T01:30:00.066-05:00,175.713882446,2018-12-31T01:45:00.166-05:00,111.83163452148438
2018-12-31T01:45:00.080-05:00,128.452926636,2018-12-31T01:45:00.092-05:00,128.046066284,2018-12-31T01:45:00.137-05:00,125.024269104,2018-12-31T01:45:00.069-05:00,164.889694214,2018-12-31T01:45:00.057-05:00,176.816116333,2018-12-31T02:00:00.152-05:00,112.20842742919922
2018-12-31T02:00:00.071-05:00,128.626724243,2018-12-31T02:00:00.083-05:00,128.336868286,2018-12-31T02:00:00.128-05:00,125.744522095,2018-12-31T02:00:00.060-05:00,157.387664795,2018-12-31T02:00:00.048-05:00,170.832870483,2018-12-31T02:15:00.173-05:00,112.53634643554688
2018-12-31T02:15:00.092-05:00,129.146057129,2018-12-31T02:15:00.104-05:00,128.800170898,2018-12-31T02:15:00.149-05:00,126.34034729,2018-12-31T02:15:00.081-05:00,149.859542847,2018-12-31T02:15:00.069-05:00,169.420455933,2018-12-31T02:30:00.169-05:00,112.90911102294922
2018-12-31T02:30:00.087-05:00,129.719543457,2018-12-31T02:30:00.099-05:00,129.203582764,2018-12-31T02:30:00.144-05:00,126.873214722,2018-12-31T02:30:00.076-05:00,166.905197144,2018-12-31T02:30:00.064-05:00,173.91217041,2018-12-31T02:45:00.155-05:00,113.54996490478516
2018-12-31T02:45:00.073-05:00,130.061828613,2018-12-31T02:45:00.084-05:00,129.890853882,2018-12-31T02:45:00.131-05:00,127.402915955,2018-12-31T02:45:00.061-05:00,165.948455811,2018-12-31T02:45:00.049-05:00,175.98991394,2018-12-31T03:00:00.169-05:00,114.09391021728516
2018-12-31T03:00:00.089-05:00,130.004867554,2018-12-31T03:00:00.100-05:00,130.004867554,2018-12-31T03:00:00.146-05:00,127.520195007,2018-12-31T03:00:00.077-05:00,158.092605591,2018-12-31T03:00:00.065-05:00,170.691986084,2018-12-31T03:15:00.626-05:00,114.16168975830078
2018-12-31T03:15:00.546-05:00,128.97328186,2018-12-31T03:15:00.558-05:00,128.510894775,2018-12-31T03:15:00.603-05:00,126.459037781,2018-12-31T03:15:00.535-05:00,147.856491089,2018-12-31T03:15:00.523-05:00,170.551025391,2018-12-31T03:30:00.198-05:00,113.54996490478516
2018-12-31T03:30:00.108-05:00,131.450119019,2018-12-31T03:30:00.127-05:00,130.459487915,2018-12-31T03:30:00.175-05:00,128.220657349,2018-12-31T03:30:00.089-05:00,170.832870483,2018-12-31T03:30:00.057-05:00,178.460250854,2018-12-31T03:45:00.165-05:00,114.76951599121094
2018-12-31T03:45:00.084-05:00,132.684448242,2018-12-31T03:45:00.095-05:00,132.027618408,2018-12-31T03:45:00.141-05:00,129.088500977,2018-12-31T03:45:00.072-05:00,169.562057495,2018-12-31T03:45:00.060-05:00,177.090911865,2018-12-31T04:00:00.151-05:00,115.7073745727539
2018-12-31T04:00:00.070-05:00,132.438537598,2018-12-31T04:00:00.082-05:00,131.862884521,2018-12-31T04:00:00.127-05:00,129.261062622,2018-12-31T04:00:00.058-05:00,160.883712769,2018-12-31T04:00:00.047-05:00,169.703582764,2018-12-31T04:15:00.157-05:00,115.8405990600586
2018-12-31T04:15:00.077-05:00,132.520553589,2018-12-31T04:15:00.088-05:00,131.532775879,2018-12-31T04:15:00.134-05:00,129.203582764,2018-12-31T04:15:00.065-05:00,153.406417847,2018-12-31T04:15:00.054-05:00,172.657073975,2018-12-31T04:30:00.166-05:00,116.04008483886719
2018-12-31T04:30:00.085-05:00,133.825805664,2018-12-31T04:30:00.097-05:00,133.01159668,2018-12-31T04:30:00.143-05:00,129.947875977,2018-12-31T04:30:00.074-05:00,167.857513428,2018-12-31T04:30:00.062-05:00,175.437545776,2018-12-31T04:45:00.168-05:00,116.63603210449219
2018-12-31T04:45:00.087-05:00,133.906936646,2018-12-31T04:45:00.099-05:00,133.256408691,2018-12-31T04:45:00.145-05:00,130.118743896,2018-12-31T04:45:00.076-05:00,166.236053467,2018-12-31T04:45:00.064-05:00,173.91217041,2018-12-31T05:00:00.159-05:00,116.89969635009766
2018-12-31T05:00:00.078-05:00,133.582092285,2018-12-31T05:00:00.090-05:00,133.09324646,2018-12-31T05:00:00.136-05:00,130.061828613,2018-12-31T05:00:00.067-05:00,158.694564819,2018-12-31T05:00:00.055-05:00,169.703582764,2018-12-31T05:15:00.158-05:00,116.89969635009766
2018-12-31T05:15:00.078-05:00,134.069061279,2018-12-31T05:15:00.090-05:00,133.500747681,2018-12-31T05:15:00.135-05:00,130.289276123,2018-12-31T05:15:00.067-05:00,151.014953613,2018-12-31T05:15:00.055-05:00,173.773025513,2018-12-31T05:30:00.162-05:00,117.09695434570312
2018-12-31T05:30:00.082-05:00,133.988021851,2018-12-31T05:30:00.094-05:00,133.500747681,2018-12-31T05:30:00.139-05:00,130.289276123,2018-12-31T05:30:00.071-05:00,163.727005005,2018-12-31T05:30:00.059-05:00,179.005844116,2018-12-31T05:45:00.158-05:00,117.49024200439453
2018-12-31T05:45:00.078-05:00,134.796005249,2018-12-31T05:45:00.089-05:00,134.392654419,2018-12-31T05:45:00.135-05:00,130.798904419,2018-12-31T05:45:00.066-05:00,168.569152832,2018-12-31T05:45:00.054-05:00,174.190200806,2018-12-31T06:00:00.163-05:00,117.94700622558594
2018-12-31T06:00:00.082-05:00,134.715438843,2018-12-31T06:00:00.094-05:00,134.230957031,2018-12-31T06:00:00.140-05:00,130.968109131,2018-12-31T06:00:00.071-05:00,166.044372559,2018-12-31T06:00:00.059-05:00,173.773025513,2018-12-31T06:15:00.157-05:00,117.94700622558594
2018-12-31T06:15:00.072-05:00,134.150039673,2018-12-31T06:15:00.085-05:00,133.825805664,2018-12-31T06:15:00.134-05:00,130.685913086,2018-12-31T06:15:00.061-05:00,153.406417847,2018-12-31T06:15:00.049-05:00,167.572280884,2018-12-31T06:30:00.163-05:00,117.68627166748047
2018-12-31T06:30:00.083-05:00,132.027618408,2018-12-31T06:30:00.094-05:00,131.697937012,2018-12-31T06:30:00.140-05:00,129.719543457,2018-12-31T06:30:00.072-05:00,127.578781128,2018-12-31T06:30:00.060-05:00,161.672851562,2018-12-31T06:45:00.157-05:00,116.96549987792969
2018-12-31T06:45:00.077-05:00,135.598846436,2018-12-31T06:45:00.088-05:00,133.988021851,2018-12-31T06:45:00.133-05:00,131.036010742,2018-12-31T06:45:00.065-05:00,172.097198486,2018-12-31T06:45:00.054-05:00,179.142059326,2018-12-31T07:00:00.159-05:00,117.94700622558594
2018-12-31T07:00:00.078-05:00,136.714294434,2018-12-31T07:00:00.089-05:00,136.078109741,2018-12-31T07:00:00.136-05:00,132.438537598,2018-12-31T07:00:00.066-05:00,170.691986084,2018-12-31T07:00:00.047-05:00,178.050247192,2018-12-31T07:15:00.156-05:00,118.8538818359375
2018-12-31T07:15:00.075-05:00,136.872848511,2018-12-31T07:15:00.087-05:00,135.918563843,2018-12-31T07:15:00.133-05:00,132.766311646,2018-12-31T07:15:00.064-05:00,158.59437561,2018-12-31T07:15:00.052-05:00,166.331802368,2018-12-31T07:30:00.164-05:00,119.11137390136719
2018-12-31T07:30:00.084-05:00,136.63494873,2018-12-31T07:30:00.096-05:00,135.117752075,2018-12-31T07:30:00.141-05:00,132.438537598,2018-12-31T07:30:00.073-05:00,151.119613647,2018-12-31T07:30:00.061-05:00,169.562057495,2018-12-31T07:45:00.176-05:00,119.04706573486328
2018-12-31T07:45:00.095-05:00,137.34727478,2018-12-31T07:45:00.107-05:00,136.078109741,2018-12-31T07:45:00.152-05:00,132.766311646,2018-12-31T07:45:00.077-05:00,171.676467896,2018-12-31T07:45:00.066-05:00,179.414245605,2018-12-31T08:00:00.171-05:00,119.04706573486328
2018-12-31T08:00:00.089-05:00,137.189331055,2018-12-31T08:00:00.101-05:00,136.078109741,2018-12-31T08:00:00.147-05:00,127.461578369,2018-12-31T08:00:00.078-05:00,165.756439209,2018-12-31T08:00:00.066-05:00,174.051223755,2018-12-31T08:15:00.157-05:00,116.17284393310547
2018-12-31T08:15:00.077-05:00,135.8387146,2018-12-31T08:15:00.089-05:00,134.956985474,2018-12-31T08:15:00.134-05:00,129.375900269,2018-12-31T08:15:00.066-05:00,148.866226196,2018-12-31T08:15:00.054-05:00,164.889694214,2018-12-31T08:30:00.152-05:00,116.50392150878906
2018-12-31T08:30:00.072-05:00,135.117752075,2018-12-31T08:30:00.083-05:00,134.876525879,2018-12-31T08:30:00.129-05:00,129.146057129,2018-12-31T08:30:00.060-05:00,149.226089478,2018-12-31T08:30:00.048-05:00,168.284729004,2018-12-31T08:45:00.174-05:00,116.96549987792969
2018-12-31T08:45:00.089-05:00,136.157821655,2018-12-31T08:45:00.100-05:00,135.358535767,2018-12-31T08:45:00.147-05:00,130.346054077,2018-12-31T08:45:00.078-05:00,169.278778076,2018-12-31T08:45:00.066-05:00,176.127807617,2018-12-31T09:00:00.156-05:00,117.22823333740234
2018-12-31T09:00:00.075-05:00,135.198074341,2018-12-31T09:00:00.086-05:00,134.392654419,2018-12-31T09:00:00.132-05:00,129.088500977,2018-12-31T09:00:00.063-05:00,159.493865967,2018-12-31T09:00:00.052-05:00,168.853240967,2018-12-31T09:15:00.213-05:00,115.7073745727539
2018-12-31T09:15:00.075-05:00,134.554153442,2018-12-31T09:15:00.086-05:00,133.988021851,2018-12-31T09:15:00.162-05:00,127.109024048,2018-12-31T09:15:00.064-05:00,148.362426758,2018-12-31T09:15:00.052-05:00,171.255020142,2018-12-31T09:30:00.163-05:00,114.63478088378906
2018-12-31T09:30:00.083-05:00,134.392654419,2018-12-31T09:30:00.095-05:00,133.663391113,2018-12-31T09:30:00.140-05:00,123.749809265,2018-12-31T09:30:00.072-05:00,166.523147583,2018-12-31T09:30:00.060-05:00,175.851928711,2018-12-31T09:45:00.168-05:00,112.76957702636719
2018-12-31T09:45:00.088-05:00,133.174865723,2018-12-31T09:45:00.099-05:00,133.01159668,2018-12-31T09:45:00.145-05:00,125.744522095,2018-12-31T09:45:00.076-05:00,164.793106079,2018-12-31T09:45:00.065-05:00,169.278778076,2018-12-31T10:00:00.178-05:00,113.34518432617188
2018-12-31T10:00:00.088-05:00,131.780441284,2018-12-31T10:00:00.099-05:00,131.697937012,2018-12-31T10:00:00.146-05:00,121.772705078,2018-12-31T10:00:00.076-05:00,155.255325317,2018-12-31T10:00:00.065-05:00,168.284729004,2018-12-31T10:15:00.152-05:00,111.40513610839844
2018-12-31T10:15:00.072-05:00,130.798904419,2018-12-31T10:15:00.083-05:00,130.232467651,2018-12-31T10:15:00.129-05:00,125.505081177,2018-12-31T10:15:00.060-05:00,152.992858887,2018-12-31T10:15:00.048-05:00,174.745361328,2018-12-31T10:30:00.167-05:00,111.78438568115234
2018-12-31T10:30:00.082-05:00,130.742416382,2018-12-31T10:30:00.094-05:00,130.232467651,2018-12-31T10:30:00.140-05:00,123.136558533,2018-12-31T10:30:00.071-05:00,168.284729004,2018-12-31T10:30:00.059-05:00,177.91343689,2018-12-31T10:45:00.154-05:00,110.6400375366211
2018-12-31T10:45:00.070-05:00,129.662353516,2018-12-31T10:45:00.082-05:00,129.203582764,2018-12-31T10:45:00.131-05:00,116.702018738,2018-12-31T10:45:00.059-05:00,163.240188599,2018-12-31T10:45:00.047-05:00,168.569152832,2018-12-31T11:00:00.163-05:00,107.0332260131836
2018-12-31T11:00:00.079-05:00,128.104309082,2018-12-31T11:00:00.091-05:00,128.278778076,2018-12-31T11:00:00.137-05:00,119.560287476,2018-12-31T11:00:00.068-05:00,157.488555908,2018-12-31T11:00:00.052-05:00,175.575759888,2018-12-31T11:15:00.160-05:00,107.38758850097656
2018-12-31T11:15:00.080-05:00,126.932228088,2018-12-31T11:15:00.091-05:00,126.991203308,2018-12-31T11:15:00.137-05:00,118.724861145,2018-12-31T11:15:00.068-05:00,147.275665283,2018-12-31T11:15:00.056-05:00,172.517227173,2018-12-31T11:30:00.157-05:00,108.04080200195312
2018-12-31T11:30:00.071-05:00,126.932228088,2018-12-31T11:30:00.083-05:00,126.518325806,2018-12-31T11:30:00.133-05:00,118.789390564,2018-12-31T11:30:00.060-05:00,164.599777222,2018-12-31T11:30:00.048-05:00,170.97366333,2018-12-31T11:45:00.162-05:00,107.79031372070312
2018-12-31T11:45:00.081-05:00,126.042930603,2018-12-31T11:45:00.092-05:00,125.565002441,2018-12-31T11:45:00.138-05:00,115.105529785,2018-12-31T11:45:00.069-05:00,163.142654419,2018-12-31T11:45:00.058-05:00,173.494506836,2018-12-31T12:00:00.192-05:00,105.54521179199219
2018-12-31T12:00:00.107-05:00,125.204879761,2018-12-31T12:00:00.119-05:00,124.903663635,2018-12-31T12:00:00.169-05:00,120.26134491,2018-12-31T12:00:00.093-05:00,157.084655762,2018-12-31T12:00:00.074-05:00,170.409973145,2018-12-31T12:15:00.419-05:00,106.42142486572266
2018-12-31T12:15:00.333-05:00,124.358940125,2018-12-31T12:15:00.349-05:00,124.054885864,2018-12-31T12:15:00.396-05:00,106.113449097,2018-12-31T12:15:00.318-05:00,146.545639038,2018-12-31T12:15:00.306-05:00,172.237289429,2018-12-31T12:30:00.369-05:00,101.21100616455078
2018-12-31T12:30:00.282-05:00,123.013412476,2018-12-31T12:30:00.299-05:00,123.075004578,2018-12-31T12:30:00.346-05:00,105.389419556,2018-12-31T12:30:00.271-05:00,164.212432861,2018-12-31T12:30:00.257-05:00,172.517227173,2018-12-31T12:45:00.355-05:00,100.21045684814453
2018-12-31T12:45:00.274-05:00,121.083076477,2018-12-31T12:45:00.285-05:00,122.146690369,2018-12-31T12:45:00.332-05:00,109.963226318,2018-12-31T12:45:00.262-05:00,163.337661743,2018-12-31T12:45:00.251-05:00,176.265625,2018-12-31T13:00:00.415-05:00,103.11691284179688
